age,change_type,client_tenure_days,date,driver_type,drivers_cancelled,drivers_created,family_type,new_driver_no,new_expiry_date,new_license_no,new_premium,new_vehicle_no,new_vehicle_type,new_vin,old_expiry_date,old_vehicle_no,old_vehicle_type,old_vin,policy_no,premium,removed_driver_no,removed_license_no,removed_vehicle_no,removed_vehicle_type,removed_vin,vehicles_cancelled,vehicles_created
,vehicle_addition,,2023-03-01,,,,,,,,,02,Sports Car,2UJR13T532J3CEY27,,,,,00001789,,,,,,,,
,vehicle_addition,,2023-03-01,,,,,,,,,03,Crossover,G2LDXCU57PGJDN0JR,,,,,00001941,,,,,,,,
,vehicle_addition,,2023-03-01,,,,,,,,,02,Minivan,CJGYRSP88YNBYDLZR,,,,,00000272,,,,,,,,
,vehicle_addition,,2023-03-01,,,,,,,,,02,Sedan,CM98REPW5K4H5D6VK,,,,,00002153,,,,,,,,
,vehicle_addition,,2023-03-01,,,,,,,,,03,Sports Car,KBWUPK3J5C5MFAB4H,,,,,00000320,,,,,,,,
,vehicle_addition,,2023-03-01,,,,,,,,,02,Coupe,HNN0RHUH6V1BF0XY0,,,,,00001241,,,,,,,,
,vehicle_removal,,2023-03-01,,,,,,,,,,,,,,,,00001629,,,,04,Convertible,H8W94PLA8HKBLF35E,,
,vehicle_removal,,2023-03-01,,,,,,,,,,,,,,,,00001021,,,,02,Truck,NM69CCYZ9D4VH3DE0,,
,vehicle_removal,,2023-03-01,,,,,,,,,,,,,,,,00001552,,,,02,Minivan,8Y2TV9EE89E28ZJMY,,
,vehicle_removal,,2023-03-01,,,,,,,,,,,,,,,,00001101,,,,02,Sedan,L34UPR5K0BNNNB80F,,
19,driver_addition,,2023-03-01,secondary,,,,04,,DQSL415RR,,,,,,,,,00000395,,,,,,,,
16,driver_addition,,2023-03-01,secondary,,,,03,,FRJB329SN,,,,,,,,,00001828,,,,,,,,
48,driver_addition,,2023-03-01,spouse,,,,02,,ZXNL332XD,,,,,,,,,00000070,,,,,,,,
54,driver_addition,,2023-03-01,spouse,,,,02,,NVXZ862FA,,,,,,,,,00002308,,,,,,,,
46,driver_addition,,2023-03-01,spouse,,,,02,,WWCC968GS,,,,,,,,,00001037,,,,,,,,
43,driver_addition,,2023-03-01,spouse,,,,02,,XYEM526HE,,,,,,,,,00000916,,,,,,,,
16,driver_addition,,2023-03-01,secondary,,,,03,,QYVJ740HZ,,,,,,,,,00001788,,,,,,,,
50,driver_addition,,2023-03-01,spouse,,,,02,,KWHA802WD,,,,,,,,,00001297,,,,,,,,
21,driver_addition,,2023-03-01,secondary,,,,03,,XOLP217AF,,,,,,,,,00000487,,,,,,,,
22,driver_addition,,2023-03-01,secondary,,,,04,,LZXX650AB,,,,,,,,,00000815,,,,,,,,
40,driver_addition,,2023-03-01,spouse,,,,02,,UKGY422CG,,,,,,,,,00002363,,,,,,,,
53,driver_addition,,2023-03-01,spouse,,,,02,,OIKN872PQ,,,,,,,,,00002421,,,,,,,,
23,driver_addition,,2023-03-01,secondary,,,,04,,ZOGJ391EB,,,,,,,,,00000931,,,,,,,,
18,driver_addition,,2023-03-01,secondary,,,,03,,CQGV197SM,,,,,,,,,00002076,,,,,,,,
20,driver_addition,,2023-03-01,secondary,,,,03,,FPHF099QA,,,,,,,,,00001627,,,,,,,,
56,driver_addition,,2023-03-01,spouse,,,,02,,XHAY373XB,,,,,,,,,00002333,,,,,,,,
49,driver_addition,,2023-03-01,spouse,,,,02,,TQQJ981JX,,,,,,,,,00000248,,,,,,,,
40,driver_addition,,2023-03-01,spouse,,,,02,,DNZP310WC,,,,,,,,,00002409,,,,,,,,
16,driver_removal,,2023-03-01,secondary,,,,,,,,,,,,,,,00001788,,03,QYVJ740HZ,,,,,
16,driver_removal,,2023-03-01,secondary,,,,,,,,,,,,,,,00002286,,01,QIVD864GK,,,,,
22,driver_removal,,2023-03-01,secondary,,,,,,,,,,,,,,,00002106,,03,FWKN267QH,,,,,
44,driver_removal,,2023-03-01,spouse,,,,,,,,,,,,,,,00001570,,02,BYST943QK,,,,,
23,driver_removal,,2023-03-01,secondary,,,,,,,,,,,,,,,00001169,,03,JFMS159XO,,,,,
44,driver_removal,,2023-03-01,spouse,,,,,,,,,,,,,,,00001051,,02,TKQF712VB,,,,,
19,driver_removal,,2023-03-01,secondary,,,,,,,,,,,,,,,00001684,,03,YLQD435ST,,,,,
56,driver_removal,,2023-03-01,spouse,,,,,,,,,,,,,,,00000383,,02,KYVG099RM,,,,,
38,driver_removal,,2023-03-01,spouse,,,,,,,,,,,,,,,00000415,,02,WFZY795XZ,,,,,
22,driver_removal,,2023-03-01,secondary,,,,,,,,,,,,,,,00002252,,01,VCEB532VR,,,,,
52,driver_removal,,2023-03-01,spouse,,,,,,,,,,,,,,,00002210,,02,DHPU195FY,,,,,
56,driver_removal,,2023-03-01,spouse,,,,,,,,,,,,,,,00001131,,02,OQDY016LP,,,,,
29,driver_removal,,2023-03-01,spouse,,,,,,,,,,,,,,,00000613,,02,UZIX460NE,,,,,
,policy_renewal,1825,2023-03-01,,,,,,2024-03-01,,1774.61,,,,2023-03-02,,,,00000062,,,,,,,,
,policy_renewal,1825,2023-03-01,,,,,,2024-03-02,,1525.39,,,,2023-03-03,,,,00000063,,,,,,,,
,policy_renewal,1825,2023-03-01,,,,,,2024-03-04,,1949.09,,,,2023-03-05,,,,00000065,,,,,,,,
,policy_renewal,1825,2023-03-01,,,,,,2024-03-05,,1585.57,,,,2023-03-06,,,,00000066,,,,,,,,
,policy_cancellation,,2023-03-01,,2,,,,,,,,,,,,,,00000070,,,,,,,4,
,policy_renewal,1825,2023-03-01,,,,,,2024-03-12,,1693.9,,,,2023-03-13,,,,00000073,,,,,,,,
,policy_renewal,1825,2023-03-01,,,,,,2024-03-14,,1499.79,,,,2023-03-15,,,,00000075,,,,,,,,
,policy_cancellation,,2023-03-01,,4,,,,,,,,,,,,,,00000077,,,,,,,4,
,policy_renewal,1825,2023-03-01,,,,,,2024-03-19,,1394.69,,,,2023-03-20,,,,00000080,,,,,,,,
,policy_renewal,1825,2023-03-01,,,,,,2024-03-20,,1802.63,,,,2023-03-21,,,,00000081,,,,,,,,
,policy_renewal,1825,2023-03-01,,,,,,2024-03-21,,1778.66,,,,2023-03-22,,,,00000082,,,,,,,,
,policy_renewal,1825,2023-03-01,,,,,,2024-03-26,,1647.2,,,,2023-03-27,,,,00000087,,,,,,,,
,policy_renewal,1825,2023-03-01,,,,,,2024-03-30,,1433.21,,,,2023-03-31,,,,00000091,,,,,,,,
,policy_renewal,1460,2023-03-01,,,,,,2024-03-04,,1493.84,,,,2023-03-05,,,,00000430,,,,,,,,
,policy_renewal,1460,2023-03-01,,,,,,2024-03-06,,1393.56,,,,2023-03-07,,,,00000432,,,,,,,,
,policy_cancellation,,2023-03-01,,3,,,,,,,,,,,,,,00000435,,,,,,,2,
,policy_cancellation,,2023-03-01,,2,,,,,,,,,,,,,,00000436,,,,,,,1,
,policy_renewal,1460,2023-03-01,,,,,,2024-03-14,,1348.77,,,,2023-03-15,,,,00000440,,,,,,,,
,policy_renewal,1460,2023-03-01,,,,,,2024-03-16,,1408.65,,,,2023-03-17,,,,00000442,,,,,,,,
,policy_renewal,1460,2023-03-01,,,,,,2024-03-18,,1643.28,,,,2023-03-19,,,,00000444,,,,,,,,
,policy_renewal,1460,2023-03-01,,,,,,2024-03-19,,1951.91,,,,2023-03-20,,,,00000445,,,,,,,,
,policy_renewal,1460,2023-03-01,,,,,,2024-03-20,,1892.12,,,,2023-03-21,,,,00000446,,,,,,,,
,policy_renewal,1460,2023-03-01,,,,,,2024-03-21,,1790.23,,,,2023-03-22,,,,00000447,,,,,,,,
,policy_renewal,1460,2023-03-01,,,,,,2024-03-24,,1942.88,,,,2023-03-25,,,,00000450,,,,,,,,
,policy_renewal,1460,2023-03-01,,,,,,2024-03-25,,1488.74,,,,2023-03-26,,,,00000451,,,,,,,,
,policy_renewal,1460,2023-03-01,,,,,,2024-03-26,,1591.9,,,,2023-03-27,,,,00000452,,,,,,,,
,policy_renewal,1460,2023-03-01,,,,,,2024-03-30,,1691.71,,,,2023-03-31,,,,00000456,,,,,,,,
,policy_renewal,1095,2023-03-01,,,,,,2024-02-29,,1577.47,,,,2023-03-01,,,,00000791,,,,,,,,
,policy_renewal,1095,2023-03-01,,,,,,2024-03-01,,1660.32,,,,2023-03-02,,,,00000792,,,,,,,,
,policy_cancellation,,2023-03-01,,4,,,,,,,,,,,,,,00000794,,,,,,,3,
,policy_renewal,1095,2023-03-01,,,,,,2024-03-05,,1640.38,,,,2023-03-06,,,,00000796,,,,,,,,
,policy_renewal,1095,2023-03-01,,,,,,2024-03-08,,1643.52,,,,2023-03-09,,,,00000799,,,,,,,,
,policy_renewal,1095,2023-03-01,,,,,,2024-03-09,,1442.5,,,,2023-03-10,,,,00000800,,,,,,,,
,policy_renewal,1095,2023-03-01,,,,,,2024-03-12,,1709.14,,,,2023-03-13,,,,00000803,,,,,,,,
,policy_renewal,1095,2023-03-01,,,,,,2024-03-16,,1281.89,,,,2023-03-17,,,,00000807,,,,,,,,
,policy_renewal,1095,2023-03-01,,,,,,2024-03-18,,2013.57,,,,2023-03-19,,,,00000809,,,,,,,,
,policy_renewal,1095,2023-03-01,,,,,,2024-03-19,,1320.81,,,,2023-03-20,,,,00000810,,,,,,,,
,policy_renewal,1095,2023-03-01,,,,,,2024-03-20,,1495.82,,,,2023-03-21,,,,00000811,,,,,,,,
,policy_cancellation,,2023-03-01,,4,,,,,,,,,,,,,,00000812,,,,,,,1,
,policy_renewal,1095,2023-03-01,,,,,,2024-03-24,,1532.74,,,,2023-03-25,,,,00000815,,,,,,,,
,policy_renewal,1095,2023-03-01,,,,,,2024-03-25,,1381.51,,,,2023-03-26,,,,00000816,,,,,,,,
,policy_renewal,1095,2023-03-01,,,,,,2024-03-26,,1779.74,,,,2023-03-27,,,,00000817,,,,,,,,
,policy_renewal,1095,2023-03-01,,,,,,2024-03-27,,1369.37,,,,2023-03-28,,,,00000818,,,,,,,,
,policy_renewal,1095,2023-03-01,,,,,,2024-03-30,,1389.35,,,,2023-03-31,,,,00000821,,,,,,,,
,policy_renewal,730,2023-03-01,,,,,,2024-02-29,,1404.68,,,,2023-03-01,,,,00001156,,,,,,,,
,policy_renewal,730,2023-03-01,,,,,,2024-03-01,,1550.56,,,,2023-03-02,,,,00001157,,,,,,,,
,policy_renewal,730,2023-03-01,,,,,,2024-03-02,,1373.84,,,,2023-03-03,,,,00001158,,,,,,,,
,policy_renewal,730,2023-03-01,,,,,,2024-03-03,,1518.08,,,,2023-03-04,,,,00001159,,,,,,,,
,policy_renewal,730,2023-03-01,,,,,,2024-03-04,,1361.67,,,,2023-03-05,,,,00001160,,,,,,,,
,policy_renewal,730,2023-03-01,,,,,,2024-03-05,,1466.08,,,,2023-03-06,,,,00001161,,,,,,,,
,policy_renewal,730,2023-03-01,,,,,,2024-03-06,,1658.09,,,,2023-03-07,,,,00001162,,,,,,,,
,policy_renewal,730,2023-03-01,,,,,,2024-03-11,,1426.82,,,,2023-03-12,,,,00001167,,,,,,,,
,policy_renewal,730,2023-03-01,,,,,,2024-03-12,,2026.02,,,,2023-03-13,,,,00001168,,,,,,,,
,policy_renewal,730,2023-03-01,,,,,,2024-03-13,,1590.31,,,,2023-03-14,,,,00001169,,,,,,,,
,policy_renewal,730,2023-03-01,,,,,,2024-03-14,,1589.54,,,,2023-03-15,,,,00001170,,,,,,,,
,policy_renewal,730,2023-03-01,,,,,,2024-03-15,,1413.86,,,,2023-03-16,,,,00001171,,,,,,,,
,policy_renewal,730,2023-03-01,,,,,,2024-03-16,,1357.73,,,,2023-03-17,,,,00001172,,,,,,,,
,policy_renewal,730,2023-03-01,,,,,,2024-03-17,,1439.74,,,,2023-03-18,,,,00001173,,,,,,,,
,policy_renewal,730,2023-03-01,,,,,,2024-03-18,,1517.73,,,,2023-03-19,,,,00001174,,,,,,,,
,policy_renewal,730,2023-03-01,,,,,,2024-03-19,,1478.19,,,,2023-03-20,,,,00001175,,,,,,,,
,policy_renewal,730,2023-03-01,,,,,,2024-03-20,,1539.3,,,,2023-03-21,,,,00001176,,,,,,,,
,policy_renewal,730,2023-03-01,,,,,,2024-03-21,,1374.99,,,,2023-03-22,,,,00001177,,,,,,,,
,policy_renewal,730,2023-03-01,,,,,,2024-03-22,,1423.0,,,,2023-03-23,,,,00001178,,,,,,,,
,policy_renewal,730,2023-03-01,,,,,,2024-03-23,,1242.11,,,,2023-03-24,,,,00001179,,,,,,,,
,policy_renewal,730,2023-03-01,,,,,,2024-03-24,,1435.6,,,,2023-03-25,,,,00001180,,,,,,,,
,policy_renewal,730,2023-03-01,,,,,,2024-03-25,,1389.27,,,,2023-03-26,,,,00001181,,,,,,,,
,policy_renewal,730,2023-03-01,,,,,,2024-03-26,,1289.3,,,,2023-03-27,,,,00001182,,,,,,,,
,policy_renewal,730,2023-03-01,,,,,,2024-03-29,,1325.75,,,,2023-03-30,,,,00001185,,,,,,,,
,policy_renewal,730,2023-03-01,,,,,,2024-03-30,,1463.44,,,,2023-03-31,,,,00001186,,,,,,,,
,policy_renewal,1825,2023-03-01,,,,,,2024-03-30,,1489.31,,,,2023-03-31,,,,00001255,,,,,,,,
,policy_renewal,1825,2023-03-01,,,,,,2024-03-30,,1540.42,,,,2023-03-31,,,,00001258,,,,,,,,
,policy_renewal,1825,2023-03-01,,,,,,2024-03-30,,1570.98,,,,2023-03-31,,,,00001262,,,,,,,,
,policy_renewal,1825,2023-03-01,,,,,,2024-03-30,,1604.19,,,,2023-03-31,,,,00001266,,,,,,,,
,policy_renewal,1825,2023-03-01,,,,,,2024-03-30,,1793.98,,,,2023-03-31,,,,00001267,,,,,,,,
,policy_renewal,1825,2023-03-01,,,,,,2024-03-30,,1583.8,,,,2023-03-31,,,,00001268,,,,,,,,
,policy_renewal,1825,2023-03-01,,,,,,2024-03-30,,1696.08,,,,2023-03-31,,,,00001269,,,,,,,,
,policy_renewal,1825,2023-03-01,,,,,,2024-03-30,,1712.25,,,,2023-03-31,,,,00001270,,,,,,,,
,policy_renewal,1825,2023-03-01,,,,,,2024-03-30,,1503.13,,,,2023-03-31,,,,00001271,,,,,,,,
,policy_renewal,1460,2023-03-01,,,,,,2024-03-30,,1801.33,,,,2023-03-31,,,,00001484,,,,,,,,
,policy_renewal,1460,2023-03-01,,,,,,2024-03-30,,1701.08,,,,2023-03-31,,,,00001485,,,,,,,,
,policy_renewal,1460,2023-03-01,,,,,,2024-03-30,,1947.73,,,,2023-03-31,,,,00001487,,,,,,,,
,policy_renewal,1460,2023-03-01,,,,,,2024-03-30,,1320.63,,,,2023-03-31,,,,00001488,,,,,,,,
,policy_renewal,1460,2023-03-01,,,,,,2024-03-30,,1306.24,,,,2023-03-31,,,,00001490,,,,,,,,
,policy_cancellation,,2023-03-01,,4,,,,,,,,,,,,,,00001492,,,,,,,3,
,policy_renewal,1460,2023-03-01,,,,,,2024-03-30,,1650.23,,,,2023-03-31,,,,00001494,,,,,,,,
,policy_renewal,1460,2023-03-01,,,,,,2024-03-30,,1671.78,,,,2023-03-31,,,,00001495,,,,,,,,
,policy_renewal,1460,2023-03-01,,,,,,2024-03-30,,1624.76,,,,2023-03-31,,,,00001500,,,,,,,,
,policy_renewal,1460,2023-03-01,,,,,,2024-03-30,,1726.21,,,,2023-03-31,,,,00001501,,,,,,,,
,policy_cancellation,,2023-03-01,,1,,,,,,,,,,,,,,00001502,,,,,,,2,
,policy_renewal,1095,2023-03-01,,,,,,2024-02-29,,1298.97,,,,2023-03-01,,,,00001713,,,,,,,,
,policy_renewal,1095,2023-03-01,,,,,,2024-02-29,,1667.02,,,,2023-03-01,,,,00001714,,,,,,,,
,policy_renewal,1095,2023-03-01,,,,,,2024-02-29,,1815.14,,,,2023-03-01,,,,00001715,,,,,,,,
,policy_renewal,1095,2023-03-01,,,,,,2024-02-29,,1527.92,,,,2023-03-01,,,,00001717,,,,,,,,
,policy_renewal,1095,2023-03-01,,,,,,2024-02-29,,1384.72,,,,2023-03-01,,,,00001718,,,,,,,,
,policy_cancellation,,2023-03-01,,3,,,,,,,,,,,,,,00001719,,,,,,,3,
,policy_renewal,1095,2023-03-01,,,,,,2024-02-29,,1609.85,,,,2023-03-01,,,,00001720,,,,,,,,
,policy_renewal,1095,2023-03-01,,,,,,2024-02-29,,1564.27,,,,2023-03-01,,,,00001721,,,,,,,,
,policy_renewal,1095,2023-03-01,,,,,,2024-02-29,,1766.4,,,,2023-03-01,,,,00001722,,,,,,,,
,policy_cancellation,,2023-03-01,,2,,,,,,,,,,,,,,00001724,,,,,,,2,
,policy_renewal,1095,2023-03-01,,,,,,2024-02-29,,1440.73,,,,2023-03-01,,,,00001725,,,,,,,,
,policy_renewal,1095,2023-03-01,,,,,,2024-02-29,,1261.09,,,,2023-03-01,,,,00001726,,,,,,,,
,policy_cancellation,,2023-03-01,,2,,,,,,,,,,,,,,00001727,,,,,,,2,
,policy_renewal,1095,2023-03-01,,,,,,2024-02-29,,1686.56,,,,2023-03-01,,,,00001731,,,,,,,,
,policy_renewal,1095,2023-03-01,,,,,,2024-02-29,,1496.48,,,,2023-03-01,,,,00001732,,,,,,,,
,policy_renewal,1095,2023-03-01,,,,,,2024-02-29,,1463.89,,,,2023-03-01,,,,00001733,,,,,,,,
,policy_renewal,730,2023-03-01,,,,,,2024-02-29,,1487.25,,,,2023-03-01,,,,00001971,,,,,,,,
,policy_renewal,730,2023-03-01,,,,,,2024-02-29,,1552.25,,,,2023-03-01,,,,00001972,,,,,,,,
,policy_renewal,730,2023-03-01,,,,,,2024-02-29,,1424.38,,,,2023-03-01,,,,00001974,,,,,,,,
,policy_renewal,730,2023-03-01,,,,,,2024-02-29,,1332.36,,,,2023-03-01,,,,00001975,,,,,,,,
,policy_renewal,730,2023-03-01,,,,,,2024-02-29,,1491.65,,,,2023-03-01,,,,00001976,,,,,,,,
,policy_renewal,730,2023-03-01,,,,,,2024-02-29,,1416.0,,,,2023-03-01,,,,00001977,,,,,,,,
,policy_renewal,730,2023-03-01,,,,,,2024-02-29,,1195.31,,,,2023-03-01,,,,00001978,,,,,,,,
,policy_renewal,730,2023-03-01,,,,,,2024-02-29,,1348.87,,,,2023-03-01,,,,00001979,,,,,,,,
,policy_renewal,730,2023-03-01,,,,,,2024-02-29,,1764.62,,,,2023-03-01,,,,00001980,,,,,,,,
,policy_cancellation,,2023-03-01,,4,,,,,,,,,,,,,,00001981,,,,,,,3,
,policy_renewal,730,2023-03-01,,,,,,2024-02-29,,1598.82,,,,2023-03-01,,,,00001982,,,,,,,,
,policy_renewal,730,2023-03-01,,,,,,2024-02-29,,1335.12,,,,2023-03-01,,,,00001983,,,,,,,,
,policy_renewal,730,2023-03-01,,,,,,2024-02-29,,1649.73,,,,2023-03-01,,,,00001985,,,,,,,,
,policy_renewal,730,2023-03-01,,,,,,2024-02-29,,1527.41,,,,2023-03-01,,,,00001986,,,,,,,,
,policy_renewal,730,2023-03-01,,,,,,2024-02-29,,1449.7,,,,2023-03-01,,,,00001987,,,,,,,,
,policy_renewal,730,2023-03-01,,,,,,2024-02-29,,1331.57,,,,2023-03-01,,,,00001988,,,,,,,,
,policy_renewal,730,2023-03-01,,,,,,2024-02-29,,1193.47,,,,2023-03-01,,,,00001989,,,,,,,,
,policy_renewal,730,2023-03-01,,,,,,2024-02-29,,1331.85,,,,2023-03-01,,,,00001990,,,,,,,,
,policy_renewal,730,2023-03-01,,,,,,2024-02-29,,1328.74,,,,2023-03-01,,,,00001991,,,,,,,,
,policy_renewal,730,2023-03-01,,,,,,2024-02-29,,1624.04,,,,2023-03-01,,,,00001992,,,,,,,,
,policy_renewal,365,2023-03-01,,,,,,2024-02-29,,1295.95,,,,2023-03-01,,,,00002235,,,,,,,,
,policy_cancellation,,2023-03-01,,1,,,,,,,,,,,,,,00002236,,,,,,,2,
,policy_renewal,365,2023-03-01,,,,,,2024-02-29,,1324.52,,,,2023-03-01,,,,00002237,,,,,,,,
,policy_renewal,365,2023-03-01,,,,,,2024-02-29,,1657.91,,,,2023-03-01,,,,00002238,,,,,,,,
,policy_renewal,365,2023-03-01,,,,,,2024-02-29,,1375.85,,,,2023-03-01,,,,00002239,,,,,,,,
,policy_renewal,365,2023-03-01,,,,,,2024-02-29,,1289.81,,,,2023-03-01,,,,00002240,,,,,,,,
,policy_renewal,365,2023-03-01,,,,,,2024-02-29,,1528.79,,,,2023-03-01,,,,00002241,,,,,,,,
,policy_renewal,365,2023-03-01,,,,,,2024-02-29,,1193.26,,,,2023-03-01,,,,00002242,,,,,,,,
,policy_renewal,365,2023-03-01,,,,,,2024-02-29,,1642.38,,,,2023-03-01,,,,00002243,,,,,,,,
,policy_cancellation,,2023-03-01,,1,,,,,,,,,,,,,,00002244,,,,,,,3,
,policy_renewal,365,2023-03-01,,,,,,2024-02-29,,1275.11,,,,2023-03-01,,,,00002245,,,,,,,,
,policy_renewal,365,2023-03-01,,,,,,2024-02-29,,1417.36,,,,2023-03-01,,,,00002247,,,,,,,,
,policy_renewal,365,2023-03-01,,,,,,2024-02-29,,1355.94,,,,2023-03-01,,,,00002248,,,,,,,,
,policy_renewal,365,2023-03-01,,,,,,2024-02-29,,1336.98,,,,2023-03-01,,,,00002249,,,,,,,,
,policy_renewal,365,2023-03-01,,,,,,2024-02-29,,1164.64,,,,2023-03-01,,,,00002250,,,,,,,,
,policy_renewal,365,2023-03-01,,,,,,2024-02-29,,1150.55,,,,2023-03-01,,,,00002251,,,,,,,,
,policy_renewal,365,2023-03-01,,,,,,2024-02-29,,1251.69,,,,2023-03-01,,,,00002252,,,,,,,,
,policy_renewal,365,2023-03-01,,,,,,2024-02-29,,1132.62,,,,2023-03-01,,,,00002253,,,,,,,,
,policy_renewal,365,2023-03-01,,,,,,2024-02-29,,1222.17,,,,2023-03-01,,,,00002254,,,,,,,,
,policy_renewal,365,2023-03-01,,,,,,2024-02-29,,1405.29,,,,2023-03-01,,,,00002255,,,,,,,,
,policy_renewal,365,2023-03-01,,,,,,2024-02-29,,1203.65,,,,2023-03-01,,,,00002256,,,,,,,,
,policy_cancellation,,2023-03-01,,1,,,,,,,,,,,,,,00001748,,,,,,,1,
,policy_cancellation,,2023-03-01,,2,,,,,,,,,,,,,,00002481,,,,,,,2,
,policy_cancellation,,2023-03-01,,4,,,,,,,,,,,,,,00002477,,,,,,,2,
,policy_cancellation,,2023-03-01,,1,,,,,,,,,,,,,,00001958,,,,,,,1,
,policy_cancellation,,2023-03-01,,3,,,,,,,,,,,,,,00001236,,,,,,,1,
,policy_cancellation,,2023-03-01,,2,,,,,,,,,,,,,,00001704,,,,,,,3,
,policy_cancellation,,2023-03-01,,1,,,,,,,,,,,,,,00000048,,,,,,,3,
,policy_cancellation,,2023-03-01,,2,,,,,,,,,,,,,,00002215,,,,,,,3,
,policy_cancellation,,2023-03-01,,3,,,,,,,,,,,,,,00000026,,,,,,,1,
,policy_cancellation,,2023-03-01,,2,,,,,,,,,,,,,,00000343,,,,,,,1,
,policy_cancellation,,2023-03-01,,3,,,,,,,,,,,,,,00000011,,,,,,,3,
,new_policy,,2023-03-01,,,1,single_person_single_vehicle,,,,,,,,,,,,00002495,1483.16,,,,,,,1
,new_policy,,2023-03-01,,,4,family_multi_vehicle,,,,,,,,,,,,00002496,1226.07,,,,,,,2
,new_policy,,2023-03-01,,,2,family_multi_vehicle,,,,,,,,,,,,00002497,982.05,,,,,,,4
,new_policy,,2023-03-01,,,1,family_single_vehicle,,,,,,,,,,,,00002498,1496.59,,,,,,,1
,new_policy,,2023-03-01,,,4,family_multi_vehicle,,,,,,,,,,,,00002499,1039.56,,,,,,,4
,new_policy,,2023-03-01,,,1,single_person_single_vehicle,,,,,,,,,,,,00002500,1184.78,,,,,,,1
,new_policy,,2023-03-01,,,1,single_person_single_vehicle,,,,,,,,,,,,00002501,1311.08,,,,,,,1
,new_policy,,2023-03-01,,,2,family_single_vehicle,,,,,,,,,,,,00002502,1316.23,,,,,,,1
,new_policy,,2023-03-01,,,4,family_multi_vehicle,,,,,,,,,,,,00002503,1177.2,,,,,,,2
,new_policy,,2023-03-01,,,2,family_multi_vehicle,,,,,,,,,,,,00002504,1096.41,,,,,,,4
,new_policy,,2023-03-01,,,2,family_multi_vehicle,,,,,,,,,,,,00002505,1079.95,,,,,,,3
,new_policy,,2023-03-01,,,1,single_person_single_vehicle,,,,,,,,,,,,00002506,1785.54,,,,,,,1
,new_policy,,2023-03-01,,,4,family_multi_vehicle,,,,,,,,,,,,00002507,1230.57,,,,,,,2
,new_policy,,2023-03-01,,,3,family_multi_vehicle,,,,,,,,,,,,00002508,1282.72,,,,,,,2
,new_policy,,2023-03-01,,,1,single_person_single_vehicle,,,,,,,,,,,,00002509,1745.55,,,,,,,1
,new_policy,,2023-03-01,,,2,family_multi_vehicle,,,,,,,,,,,,00002510,1186.79,,,,,,,4
,new_policy,,2023-03-01,,,4,family_multi_vehicle,,,,,,,,,,,,00002511,1098.38,,,,,,,3
,new_policy,,2023-03-01,,,1,family_single_vehicle,,,,,,,,,,,,00002512,1472.79,,,,,,,1
,new_policy,,2023-03-01,,,3,family_multi_vehicle,,,,,,,,,,,,00002513,1122.31,,,,,,,3
,new_policy,,2023-03-01,,,1,single_person_single_vehicle,,,,,,,,,,,,00002514,1367.65,,,,,,,1
,new_policy,,2023-03-01,,,1,single_person_single_vehicle,,,,,,,,,,,,00002515,1237.96,,,,,,,1
,new_policy,,2023-03-01,,,3,family_multi_vehicle,,,,,,,,,,,,00002516,1238.54,,,,,,,2
,vehicle_replacement,,2023-04-01,,,,,,,,,02,SUV,HH4MW14C5AP64TE7F,,01,Wagon,XFBAEN4K7PHH6ZBJV,00000198,,,,,,,,
,vehicle_replacement,,2023-04-01,,,,,,,,,05,Hatchback,FHS1TYV95V4AR9TMV,,02,Hatchback,39LX9CGL44L024XV2,00002047,,,,,,,,
,vehicle_replacement,,2023-04-01,,,,,,,,,04,Convertible,Y8W3G2WK58D33SFKS,,01,Crossover,B9ZCSU7C4Y0ZMLNSS,00001479,,,,,,,,
,vehicle_replacement,,2023-04-01,,,,,,,,,02,Wagon,RNK7KRLD0U9HBV0M5,,01,Wagon,HP4B9WK97VSGLJNMG,00001097,,,,,,,,
,vehicle_replacement,,2023-04-01,,,,,,,,,03,Sports Car,K3VRH43Z4NUN69LHH,,02,Truck,EKKJXJYL9ZJXUXTTZ,00001501,,,,,,,,
,vehicle_replacement,,2023-04-01,,,,,,,,,02,Truck,HM0M3KXY07YBHY81N,,01,Sedan,NAJZVMWA86DVJKVYT,00002465,,,,,,,,
,vehicle_replacement,,2023-04-01,,,,,,,,,04,SUV,3C5UPR0S85H0LGL9B,,03,Wagon,VD93UDRS01XEREAST,00001713,,,,,,,,
,vehicle_replacement,,2023-04-01,,,,,,,,,03,Sports Car,6193J3RT61KH5ZTDT,,01,Sedan,H6V4577R6NPUA7M83,00000639,,,,,,,,
,vehicle_replacement,,2023-04-01,,,,,,,,,04,SUV,6N1BT4W27H9K430JZ,,03,Sports Car,5M1S507A224647ZN5,00001901,,,,,,,,
,vehicle_replacement,,2023-04-01,,,,,,,,,05,Crossover,9K5ZZZP63N76SFRYN,,01,Crossover,19LB1P6P6F9DJHDS7,00001424,,,,,,,,
,vehicle_replacement,,2023-04-01,,,,,,,,,04,SUV,0TC35EGX7CJEWTZ5A,,01,Sports Car,B6C60HE23UAK3BR6D,00000389,,,,,,,,
,vehicle_replacement,,2023-04-01,,,,,,,,,02,Coupe,KFA1URL92WTRGWWF8,,01,Minivan,FVP4CKK29FFXV3L2W,00002454,,,,,,,,
